Timestamp,Sleep Stage
2025-02-23 23:00:00,Light
2025-02-23 23:01:00,Light
2025-02-23 23:02:00,Light
2025-02-23 23:03:00,Light
2025-02-23 23:04:00,Light
2025-02-23 23:05:00,Light
2025-02-23 23:06:00,Light
2025-02-23 23:07:00,Light
2025-02-23 23:08:00,Light
2025-02-23 23:09:00,Light
2025-02-23 23:10:00,Light
2025-02-23 23:11:00,Deep
2025-02-23 23:12:00,Deep
2025-02-23 23:13:00,Deep
2025-02-23 23:14:00,Deep
2025-02-23 23:15:00,Deep
2025-02-23 23:16:00,Deep
2025-02-23 23:17:00,Deep
2025-02-23 23:18:00,Deep
2025-02-23 23:19:00,Deep
2025-02-23 23:20:00,Deep
2025-02-23 23:21:00,Deep
2025-02-23 23:22:00,Deep
2025-02-23 23:23:00,Deep
2025-02-23 23:24:00,Deep
2025-02-23 23:25:00,Deep
2025-02-23 23:26:00,Deep
2025-02-23 23:27:00,Deep
2025-02-23 23:28:00,REM
2025-02-23 23:29:00,REM
2025-02-23 23:30:00,REM
2025-02-23 23:31:00,REM
2025-02-23 23:32:00,REM
2025-02-23 23:33:00,REM
2025-02-23 23:34:00,REM
2025-02-23 23:35:00,REM
2025-02-23 23:36:00,REM
2025-02-23 23:37:00,REM
2025-02-23 23:38:00,Light
2025-02-23 23:39:00,Light
2025-02-23 23:40:00,Light
2025-02-23 23:41:00,Light
2025-02-23 23:42:00,Light
2025-02-23 23:43:00,Light
2025-02-23 23:44:00,Light
2025-02-23 23:45:00,Light
2025-02-23 23:46:00,Light
2025-02-23 23:47:00,Light
2025-02-23 23:48:00,Light
2025-02-23 23:49:00,Light
2025-02-23 23:50:00,Light
2025-02-23 23:51:00,Light
2025-02-23 23:52:00,Light
2025-02-23 23:53:00,Light
2025-02-23 23:54:00,Light
2025-02-23 23:55:00,Light
2025-02-23 23:56:00,Light
2025-02-23 23:57:00,Light
2025-02-23 23:58:00,Light
2025-02-23 23:59:00,Light
2025-02-24 00:00:00,Light
2025-02-24 00:01:00,Light
2025-02-24 00:02:00,Light
2025-02-24 00:03:00,Deep
2025-02-24 00:04:00,Deep
2025-02-24 00:05:00,Deep
2025-02-24 00:06:00,Deep
2025-02-24 00:07:00,Deep
2025-02-24 00:08:00,Deep
2025-02-24 00:09:00,Deep
2025-02-24 00:10:00,Deep
2025-02-24 00:11:00,Deep
2025-02-24 00:12:00,Deep
2025-02-24 00:13:00,Deep
2025-02-24 00:14:00,Deep
2025-02-24 00:15:00,REM
2025-02-24 00:16:00,REM
2025-02-24 00:17:00,REM
2025-02-24 00:18:00,REM
2025-02-24 00:19:00,REM
2025-02-24 00:20:00,REM
2025-02-24 00:21:00,REM
2025-02-24 00:22:00,REM
2025-02-24 00:23:00,REM
2025-02-24 00:24:00,REM
2025-02-24 00:25:00,REM
2025-02-24 00:26:00,REM
2025-02-24 00:27:00,REM
2025-02-24 00:28:00,Awake
2025-02-24 00:29:00,Light
2025-02-24 00:30:00,Light
2025-02-24 00:31:00,Light
2025-02-24 00:32:00,Light
2025-02-24 00:33:00,Light
2025-02-24 00:34:00,Light
2025-02-24 00:35:00,Light
2025-02-24 00:36:00,Light
2025-02-24 00:37:00,Light
2025-02-24 00:38:00,Light
2025-02-24 00:39:00,Light
2025-02-24 00:40:00,Light
2025-02-24 00:41:00,Light
2025-02-24 00:42:00,Light
2025-02-24 00:43:00,Light
2025-02-24 00:44:00,Light
2025-02-24 00:45:00,Light
2025-02-24 00:46:00,Light
2025-02-24 00:47:00,Light
2025-02-24 00:48:00,Light
2025-02-24 00:49:00,Light
2025-02-24 00:50:00,Light
2025-02-24 00:51:00,Light
2025-02-24 00:52:00,Light
2025-02-24 00:53:00,Deep
2025-02-24 00:54:00,Deep
2025-02-24 00:55:00,Deep
2025-02-24 00:56:00,Deep
2025-02-24 00:57:00,Deep
2025-02-24 00:58:00,Deep
2025-02-24 00:59:00,Deep
2025-02-24 01:00:00,Deep
2025-02-24 01:01:00,Deep
2025-02-24 01:02:00,Deep
2025-02-24 01:03:00,Deep
2025-02-24 01:04:00,Deep
2025-02-24 01:05:00,Deep
2025-02-24 01:06:00,Deep
2025-02-24 01:07:00,REM
2025-02-24 01:08:00,REM
2025-02-24 01:09:00,REM
2025-02-24 01:10:00,REM
2025-02-24 01:11:00,REM
2025-02-24 01:12:00,Awake
2025-02-24 01:13:00,Light
2025-02-24 01:14:00,Light
2025-02-24 01:15:00,Light
2025-02-24 01:16:00,Light
2025-02-24 01:17:00,Light
2025-02-24 01:18:00,Light
2025-02-24 01:19:00,Light
2025-02-24 01:20:00,Light
2025-02-24 01:21:00,Light
2025-02-24 01:22:00,Light
2025-02-24 01:23:00,Light
2025-02-24 01:24:00,Light
2025-02-24 01:25:00,Light
2025-02-24 01:26:00,Light
2025-02-24 01:27:00,Light
2025-02-24 01:28:00,Light
2025-02-24 01:29:00,Light
2025-02-24 01:30:00,Light
2025-02-24 01:31:00,Light
2025-02-24 01:32:00,Light
2025-02-24 01:33:00,Light
2025-02-24 01:34:00,Light
2025-02-24 01:35:00,Light
2025-02-24 01:36:00,Light
2025-02-24 01:37:00,Light
2025-02-24 01:38:00,Light
2025-02-24 01:39:00,Light
2025-02-24 01:40:00,Light
2025-02-24 01:41:00,Deep
2025-02-24 01:42:00,Deep
2025-02-24 01:43:00,Deep
2025-02-24 01:44:00,Deep
