Timestamp,Sleep Stage
2025-02-19 21:00:00,Light
2025-02-19 21:01:00,Light
2025-02-19 21:02:00,Light
2025-02-19 21:03:00,Light
2025-02-19 21:04:00,Light
2025-02-19 21:05:00,Light
2025-02-19 21:06:00,Light
2025-02-19 21:07:00,Light
2025-02-19 21:08:00,Light
2025-02-19 21:09:00,Light
2025-02-19 21:10:00,Light
2025-02-19 21:11:00,Light
2025-02-19 21:12:00,Light
2025-02-19 21:13:00,Light
2025-02-19 21:14:00,Light
2025-02-19 21:15:00,Light
2025-02-19 21:16:00,Light
2025-02-19 21:17:00,Light
2025-02-19 21:18:00,Light
2025-02-19 21:19:00,Light
2025-02-19 21:20:00,Light
2025-02-19 21:21:00,Light
2025-02-19 21:22:00,Light
2025-02-19 21:23:00,Light
2025-02-19 21:24:00,Light
2025-02-19 21:25:00,Light
2025-02-19 21:26:00,Light
2025-02-19 21:27:00,Light
2025-02-19 21:28:00,Light
2025-02-19 21:29:00,Light
2025-02-19 21:30:00,Deep
2025-02-19 21:31:00,Deep
2025-02-19 21:32:00,Deep
2025-02-19 21:33:00,Deep
2025-02-19 21:34:00,Deep
2025-02-19 21:35:00,Deep
2025-02-19 21:36:00,Deep
2025-02-19 21:37:00,Deep
2025-02-19 21:38:00,Deep
2025-02-19 21:39:00,Deep
2025-02-19 21:40:00,Deep
2025-02-19 21:41:00,Deep
2025-02-19 21:42:00,Deep
2025-02-19 21:43:00,Deep
2025-02-19 21:44:00,Deep
2025-02-19 21:45:00,Deep
2025-02-19 21:46:00,REM
2025-02-19 21:47:00,REM
2025-02-19 21:48:00,REM
2025-02-19 21:49:00,REM
2025-02-19 21:50:00,REM
2025-02-19 21:51:00,REM
2025-02-19 21:52:00,REM
2025-02-19 21:53:00,REM
2025-02-19 21:54:00,REM
2025-02-19 21:55:00,REM
2025-02-19 21:56:00,REM
2025-02-19 21:57:00,REM
2025-02-19 21:58:00,REM
2025-02-19 21:59:00,REM
2025-02-19 22:00:00,Awake
2025-02-19 22:01:00,Light
2025-02-19 22:02:00,Light
2025-02-19 22:03:00,Light
2025-02-19 22:04:00,Light
2025-02-19 22:05:00,Light
2025-02-19 22:06:00,Light
2025-02-19 22:07:00,Light
2025-02-19 22:08:00,Light
2025-02-19 22:09:00,Light
2025-02-19 22:10:00,Light
2025-02-19 22:11:00,Light
2025-02-19 22:12:00,Light
2025-02-19 22:13:00,Light
2025-02-19 22:14:00,Light
2025-02-19 22:15:00,Light
2025-02-19 22:16:00,Light
2025-02-19 22:17:00,Light
2025-02-19 22:18:00,Light
2025-02-19 22:19:00,Light
2025-02-19 22:20:00,Deep
2025-02-19 22:21:00,Deep
2025-02-19 22:22:00,Deep
2025-02-19 22:23:00,Deep
2025-02-19 22:24:00,Deep
2025-02-19 22:25:00,Deep
2025-02-19 22:26:00,Deep
2025-02-19 22:27:00,Deep
2025-02-19 22:28:00,Deep
2025-02-19 22:29:00,Deep
2025-02-19 22:30:00,Deep
2025-02-19 22:31:00,Deep
2025-02-19 22:32:00,Deep
2025-02-19 22:33:00,Deep
2025-02-19 22:34:00,Deep
2025-02-19 22:35:00,Deep
2025-02-19 22:36:00,Deep
2025-02-19 22:37:00,Deep
2025-02-19 22:38:00,REM
2025-02-19 22:39:00,REM
2025-02-19 22:40:00,REM
2025-02-19 22:41:00,REM
2025-02-19 22:42:00,REM
2025-02-19 22:43:00,REM
2025-02-19 22:44:00,REM
2025-02-19 22:45:00,REM
2025-02-19 22:46:00,REM
2025-02-19 22:47:00,Awake
2025-02-19 22:48:00,Light
2025-02-19 22:49:00,Light
2025-02-19 22:50:00,Light
2025-02-19 22:51:00,Light
2025-02-19 22:52:00,Light
2025-02-19 22:53:00,Light
2025-02-19 22:54:00,Light
2025-02-19 22:55:00,Light
2025-02-19 22:56:00,Light
2025-02-19 22:57:00,Light
2025-02-19 22:58:00,Light
2025-02-19 22:59:00,Light
2025-02-19 23:00:00,Light
2025-02-19 23:01:00,Light
2025-02-19 23:02:00,Light
2025-02-19 23:03:00,Light
2025-02-19 23:04:00,Light
2025-02-19 23:05:00,Light
2025-02-19 23:06:00,Light
2025-02-19 23:07:00,Light
2025-02-19 23:08:00,Light
2025-02-19 23:09:00,Deep
2025-02-19 23:10:00,Deep
2025-02-19 23:11:00,Deep
2025-02-19 23:12:00,Deep
2025-02-19 23:13:00,Deep
2025-02-19 23:14:00,Deep
2025-02-19 23:15:00,Deep
2025-02-19 23:16:00,Deep
2025-02-19 23:17:00,Deep
2025-02-19 23:18:00,Deep
2025-02-19 23:19:00,Deep
2025-02-19 23:20:00,Deep
2025-02-19 23:21:00,Deep
2025-02-19 23:22:00,Deep
2025-02-19 23:23:00,REM
2025-02-19 23:24:00,REM
2025-02-19 23:25:00,REM
2025-02-19 23:26:00,REM
2025-02-19 23:27:00,REM
2025-02-19 23:28:00,REM
2025-02-19 23:29:00,REM
2025-02-19 23:30:00,REM
2025-02-19 23:31:00,REM
2025-02-19 23:32:00,REM
2025-02-19 23:33:00,REM
2025-02-19 23:34:00,REM
2025-02-19 23:35:00,REM
2025-02-19 23:36:00,Awake
2025-02-19 23:37:00,Awake
2025-02-19 23:38:00,Light
2025-02-19 23:39:00,Light
2025-02-19 23:40:00,Light
2025-02-19 23:41:00,Light
2025-02-19 23:42:00,Light
2025-02-19 23:43:00,Light
2025-02-19 23:44:00,Light
2025-02-19 23:45:00,Light
2025-02-19 23:46:00,Light
2025-02-19 23:47:00,Light
2025-02-19 23:48:00,Light
2025-02-19 23:49:00,Light
2025-02-19 23:50:00,Light
2025-02-19 23:51:00,Light
2025-02-19 23:52:00,Light
2025-02-19 23:53:00,Light
2025-02-19 23:54:00,Deep
2025-02-19 23:55:00,Deep
2025-02-19 23:56:00,Deep
2025-02-19 23:57:00,Deep
2025-02-19 23:58:00,Deep
2025-02-19 23:59:00,Deep
2025-02-20 00:00:00,Deep
2025-02-20 00:01:00,Deep
2025-02-20 00:02:00,Deep
2025-02-20 00:03:00,Deep
2025-02-20 00:04:00,Deep
2025-02-20 00:05:00,Deep
2025-02-20 00:06:00,Deep
2025-02-20 00:07:00,Deep
2025-02-20 00:08:00,Deep
2025-02-20 00:09:00,Deep
2025-02-20 00:10:00,Deep
2025-02-20 00:11:00,Deep
2025-02-20 00:12:00,Deep
2025-02-20 00:13:00,REM
2025-02-20 00:14:00,REM
2025-02-20 00:15:00,REM
2025-02-20 00:16:00,REM
2025-02-20 00:17:00,REM
2025-02-20 00:18:00,REM
2025-02-20 00:19:00,REM
2025-02-20 00:20:00,REM
2025-02-20 00:21:00,REM
2025-02-20 00:22:00,Awake
2025-02-20 00:23:00,Awake
2025-02-20 00:24:00,Light
2025-02-20 00:25:00,Light
2025-02-20 00:26:00,Light
2025-02-20 00:27:00,Light
2025-02-20 00:28:00,Light
2025-02-20 00:29:00,Light
2025-02-20 00:30:00,Light
2025-02-20 00:31:00,Light
2025-02-20 00:32:00,Light
2025-02-20 00:33:00,Light
2025-02-20 00:34:00,Light
2025-02-20 00:35:00,Light
2025-02-20 00:36:00,Light
2025-02-20 00:37:00,Light
2025-02-20 00:38:00,Light
2025-02-20 00:39:00,Light
2025-02-20 00:40:00,Light
2025-02-20 00:41:00,Light
2025-02-20 00:42:00,Light
2025-02-20 00:43:00,Deep
2025-02-20 00:44:00,Deep
2025-02-20 00:45:00,Deep
2025-02-20 00:46:00,Deep
2025-02-20 00:47:00,Deep
2025-02-20 00:48:00,Deep
2025-02-20 00:49:00,Deep
2025-02-20 00:50:00,Deep
2025-02-20 00:51:00,Deep
2025-02-20 00:52:00,Deep
2025-02-20 00:53:00,Deep
2025-02-20 00:54:00,Deep
2025-02-20 00:55:00,Deep
2025-02-20 00:56:00,Deep
2025-02-20 00:57:00,Deep
2025-02-20 00:58:00,Deep
2025-02-20 00:59:00,Deep
2025-02-20 01:00:00,Deep
2025-02-20 01:01:00,REM
2025-02-20 01:02:00,REM
2025-02-20 01:03:00,REM
2025-02-20 01:04:00,REM
2025-02-20 01:05:00,REM
2025-02-20 01:06:00,REM
2025-02-20 01:07:00,REM
2025-02-20 01:08:00,REM
2025-02-20 01:09:00,REM
2025-02-20 01:10:00,REM
2025-02-20 01:11:00,REM
2025-02-20 01:12:00,REM
2025-02-20 01:13:00,REM
2025-02-20 01:14:00,REM
2025-02-20 01:15:00,REM
2025-02-20 01:16:00,Light
2025-02-20 01:17:00,Light
2025-02-20 01:18:00,Light
2025-02-20 01:19:00,Light
2025-02-20 01:20:00,Light
2025-02-20 01:21:00,Light
2025-02-20 01:22:00,Light
2025-02-20 01:23:00,Light
2025-02-20 01:24:00,Light
2025-02-20 01:25:00,Light
2025-02-20 01:26:00,Light
2025-02-20 01:27:00,Light
2025-02-20 01:28:00,Light
2025-02-20 01:29:00,Light
2025-02-20 01:30:00,Deep
2025-02-20 01:31:00,Deep
2025-02-20 01:32:00,Deep
2025-02-20 01:33:00,Deep
2025-02-20 01:34:00,Deep
2025-02-20 01:35:00,Deep
2025-02-20 01:36:00,Deep
2025-02-20 01:37:00,Deep
2025-02-20 01:38:00,Deep
2025-02-20 01:39:00,Deep
2025-02-20 01:40:00,Deep
2025-02-20 01:41:00,Deep
2025-02-20 01:42:00,Deep
2025-02-20 01:43:00,Deep
2025-02-20 01:44:00,Deep
2025-02-20 01:45:00,Deep
2025-02-20 01:46:00,Deep
2025-02-20 01:47:00,REM
2025-02-20 01:48:00,REM
2025-02-20 01:49:00,REM
2025-02-20 01:50:00,REM
2025-02-20 01:51:00,REM
2025-02-20 01:52:00,REM
2025-02-20 01:53:00,Awake
2025-02-20 01:54:00,Awake
2025-02-20 01:55:00,Awake
2025-02-20 01:56:00,Light
2025-02-20 01:57:00,Light
2025-02-20 01:58:00,Light
2025-02-20 01:59:00,Light
2025-02-20 02:00:00,Light
2025-02-20 02:01:00,Light
2025-02-20 02:02:00,Light
2025-02-20 02:03:00,Light
2025-02-20 02:04:00,Light
2025-02-20 02:05:00,Light
2025-02-20 02:06:00,Light
2025-02-20 02:07:00,Light
2025-02-20 02:08:00,Deep
2025-02-20 02:09:00,Deep
2025-02-20 02:10:00,Deep
2025-02-20 02:11:00,Deep
2025-02-20 02:12:00,Deep
2025-02-20 02:13:00,Deep
2025-02-20 02:14:00,Deep
2025-02-20 02:15:00,Deep
2025-02-20 02:16:00,Deep
2025-02-20 02:17:00,Deep
2025-02-20 02:18:00,Deep
2025-02-20 02:19:00,Deep
2025-02-20 02:20:00,Deep
2025-02-20 02:21:00,Deep
2025-02-20 02:22:00,Deep
2025-02-20 02:23:00,Deep
2025-02-20 02:24:00,Deep
2025-02-20 02:25:00,Deep
2025-02-20 02:26:00,REM
2025-02-20 02:27:00,REM
2025-02-20 02:28:00,REM
2025-02-20 02:29:00,REM
2025-02-20 02:30:00,REM
2025-02-20 02:31:00,REM
2025-02-20 02:32:00,REM
2025-02-20 02:33:00,REM
2025-02-20 02:34:00,REM
