Timestamp,Sleep Stage
2025-05-09 02:22:00,Deep
2025-05-09 02:23:00,Deep
2025-05-09 02:24:00,Deep
2025-05-09 02:25:00,Deep
2025-05-09 02:26:00,Deep
2025-05-09 02:27:00,Deep
2025-05-09 02:28:00,Deep
2025-05-09 02:29:00,Deep
2025-05-09 02:30:00,Deep
2025-05-09 02:31:00,Deep
2025-05-09 02:32:00,Deep
2025-05-09 02:33:00,Deep
2025-05-09 02:34:00,Deep
2025-05-09 02:35:00,Deep
2025-05-09 02:36:00,Deep
2025-05-09 02:37:00,Deep
2025-05-09 02:38:00,Deep
2025-05-09 02:39:00,Deep
2025-05-09 02:40:00,Deep
2025-05-09 02:41:00,Deep
2025-05-09 02:42:00,Deep
2025-05-09 02:43:00,Deep
2025-05-09 02:44:00,Deep
2025-05-09 02:45:00,Deep
2025-05-09 02:46:00,Deep
2025-05-09 02:47:00,Deep
2025-05-09 02:48:00,Deep
2025-05-09 02:49:00,Deep
2025-05-09 02:50:00,Deep
2025-05-09 02:51:00,Deep
2025-05-09 02:52:00,Deep
2025-05-09 02:53:00,Deep
2025-05-09 02:54:00,Deep
2025-05-09 02:55:00,Deep
2025-05-09 02:56:00,Deep
2025-05-09 02:57:00,Deep
2025-05-09 02:58:00,Deep
2025-05-09 02:59:00,Deep
2025-05-09 03:00:00,Deep
2025-05-09 03:01:00,Deep
2025-05-09 03:02:00,Deep
2025-05-09 03:03:00,Deep
2025-05-09 03:04:00,Deep
2025-05-09 03:05:00,Deep
2025-05-09 03:06:00,Deep
2025-05-09 03:07:00,Deep
2025-05-09 03:08:00,Deep
2025-05-09 03:09:00,Deep
2025-05-09 03:10:00,Deep
2025-05-09 03:11:00,Deep
2025-05-09 03:12:00,Deep
2025-05-09 03:13:00,Deep
2025-05-09 03:14:00,Deep
2025-05-09 03:15:00,Deep
2025-05-09 03:16:00,Deep
2025-05-09 03:17:00,Deep
2025-05-09 03:18:00,Deep
2025-05-09 03:19:00,Deep
2025-05-09 03:20:00,Deep
2025-05-09 03:21:00,Deep
2025-05-09 03:22:00,Light
2025-05-09 03:23:00,Light
2025-05-09 03:24:00,Light
2025-05-09 03:25:00,Light
2025-05-09 03:26:00,Light
2025-05-09 03:27:00,Light
2025-05-09 03:28:00,Light
2025-05-09 03:29:00,Light
2025-05-09 03:30:00,Light
2025-05-09 03:31:00,Light
2025-05-09 03:32:00,Light
2025-05-09 03:33:00,Light
2025-05-09 03:34:00,Light
2025-05-09 03:35:00,Light
2025-05-09 03:36:00,Light
2025-05-09 03:37:00,Light
2025-05-09 03:38:00,Light
2025-05-09 03:39:00,Light
2025-05-09 03:40:00,Light
2025-05-09 03:41:00,Light
2025-05-09 03:42:00,Light
2025-05-09 03:43:00,Light
2025-05-09 03:44:00,Light
2025-05-09 03:45:00,Light
2025-05-09 03:46:00,Light
2025-05-09 03:47:00,Light
2025-05-09 03:48:00,Light
2025-05-09 03:49:00,Light
2025-05-09 03:50:00,Light
2025-05-09 03:51:00,Light
2025-05-09 03:52:00,Light
2025-05-09 03:53:00,Light
2025-05-09 03:54:00,Light
2025-05-09 03:55:00,Light
2025-05-09 03:56:00,Light
2025-05-09 03:57:00,Light
2025-05-09 03:58:00,Light
2025-05-09 03:59:00,Light
2025-05-09 04:00:00,Light
2025-05-09 04:01:00,Light
2025-05-09 04:02:00,Light
2025-05-09 04:03:00,Light
2025-05-09 04:04:00,REM
2025-05-09 04:05:00,REM
2025-05-09 04:06:00,REM
2025-05-09 04:07:00,REM
2025-05-09 04:08:00,REM
2025-05-09 04:09:00,REM
2025-05-09 04:10:00,REM
2025-05-09 04:11:00,REM
2025-05-09 04:12:00,REM
2025-05-09 04:13:00,REM
2025-05-09 04:14:00,REM
2025-05-09 04:15:00,REM
2025-05-09 04:16:00,REM
2025-05-09 04:17:00,REM
2025-05-09 04:18:00,REM
2025-05-09 04:19:00,REM
2025-05-09 04:20:00,REM
2025-05-09 04:21:00,REM
2025-05-09 04:22:00,REM
2025-05-09 04:23:00,REM
2025-05-09 04:24:00,Light
2025-05-09 04:25:00,Light
2025-05-09 04:26:00,Light
2025-05-09 04:27:00,Light
2025-05-09 04:28:00,Light
2025-05-09 04:29:00,Light
2025-05-09 04:30:00,Light
2025-05-09 04:31:00,Light
2025-05-09 04:32:00,Light
2025-05-09 04:33:00,Light
2025-05-09 04:34:00,Light
2025-05-09 04:35:00,Light
2025-05-09 04:36:00,Light
2025-05-09 04:37:00,Light
2025-05-09 04:38:00,Light
2025-05-09 04:39:00,Light
2025-05-09 04:40:00,Light
2025-05-09 04:41:00,Light
2025-05-09 04:42:00,Light
2025-05-09 04:43:00,Light
2025-05-09 04:44:00,Light
2025-05-09 04:45:00,Light
2025-05-09 04:46:00,Light
2025-05-09 04:47:00,Light
2025-05-09 04:48:00,Light
2025-05-09 04:49:00,Light
2025-05-09 04:50:00,Light
2025-05-09 04:51:00,Light
2025-05-09 04:52:00,Light
2025-05-09 04:53:00,Light
2025-05-09 04:54:00,Light
2025-05-09 04:55:00,Light
2025-05-09 04:56:00,Light
2025-05-09 04:57:00,Light
2025-05-09 04:58:00,Light
2025-05-09 04:59:00,Light
2025-05-09 05:00:00,Light
2025-05-09 05:01:00,Light
2025-05-09 05:02:00,Deep
